CHROMOSOME	GENOME_START	GENE_SYMBOL	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
8	145736667	RECQL4	-0.135	-0.108	-0.107	-0.538	-0.819	-0.751	-0.119	-0.112	-0.933	-0.278	-1.644	-0.104	-0.135	-0.085	-0.55	-0.413	-1.258	-0.462	-0.682	-0.056	-0.119	-0.697	-1.341	-0.135	-0.09	-0.107	-0.889	-0.38	-0.135	-0.029	-0.203	-0.948	-0.135	-0.72	-0.098	-0.135	-1.218	-0.199	-0.905	-0.622
10	27035522	ABI1	-1.149	-0.197	-0.712	-0.637	-1.339	-1.249	-0.108	-0.218	-0.211	-0.528	-0.377	-0.513	-1.041	-2.066	-0.122	-0.902	-0.374	-1.264	-0.106	-0.183	-0.11	-1.352	-0.614	-1.28	-1.219	-0.649	-0.2	-2.316	-0.708	-1.161	-0.112	-1.47	-0.181	-0.138	-1.323	-0.24	-0.276	-1.259	-0.231	-0.389
10	32297938	KIF5B	-1.109	-0.379	-1.265	-2.286	-1.235	-1.439	-0.175	-0.246	-0.197	-0.218	-0.783	-1.018	-0.688	-0.251	-1.708	-0.072	-1.199	-0.978	-0.159	-1.422	-1.693	-0.118	-0.683	-0.542	-0.625	-0.198	-0.228	-0.762	-1.057	-0.12	-0.65	-1.431	-0.253	-1.24	-1.022	-0.585	-0.223	-1.146	-0.428	-1.116
10	21823094	MLLT10	-0.11	-0.192	-0.073	-1.365	-0.552	-0.134	-0.084	-0.197	-0.357	-0.897	-0.223	-1.085	-1.058	-0.233	-0.764	-0.296	-0.661	-0.25	-0.753	-1.26	-0.402	-1.878	-0.179	-0.168	-0.947	-1.791	-1.198	-0.25	-1.071	-1.112	-1.909	-2.073	-0.626	-0.539	-0.868	-0.552	-1.199	-1.371	-1.137	-1.605
10	51565108	NCOA4	-0.74	-0.942	-0.368	-1.64	-0.961	-0.184	-0.279	-0.218	-0.566	-0.156	-0.23	-0.406	-0.708	-0.675	-0.437	-1.037	-1.149	-0.911	-0.163	-0.837	-0.101	-1.704	-0.219	-0.81	-0.06	-1.054	-1.418	-0.724	-2.346	-0.246	-0.363	-0.92	-0.817	-1.667	-0.213	-1.341	-0.475	-0.882	-0.099	-0.232
10	43572475	RET	-0.411	-1.486	-0.778	-0.236	-1.245	-0.235	-0.479	-0.208	-0.68	-0.57	-1.448	-0.281	-0.273	-0.332	-1.061	-1.337	-1.032	-1.4	-0.501	-0.415	-1.543	-1.091	-0.145	-0.698	-0.699	-0.63	-1.798	-0.743	-0.238	-0.159	-0.592	-1.281	-1.533	-0.215	-0.242	-1.581	-0.246	-0.246	-0.373	-0.261
10	31607424	ZEB1	-1.048	-0.252	-0.689	-0.563	-0.747	-0.191	-0.37	-0.45	-0.93	-2.59	-1.681	-1.902	-1.378	-0.202	-1.952	-0.486	-1.173	-0.46	-0.352	-0.523	-0.134	-0.254	-1.188	-0.253	-0.515	-0.716	-0.234	-0.111	-0.293	-1.645	-0.091	-1.211	-1.324	-0.181	-0.449	-0.558	-0.389	-0.248	-0.789	-0.284
21	39751949	ERG	-0.718	-0.244	-0.665	-0.114	-0.924	-1.141	-0.514	-0.184	-0.207	-1.138	-0.192	-1.323	-0.835	-0.233	-0.244	-0.796	-0.124	-0.232	-0.077	-0.681	-0.717	-1.656	-0.765	-0.264	-0.244	-0.244	-0.231	-1.237	-0.811	-0.244	-0.484	-0.759	-0.879	-0.572	-0.667	-0.525	-0.244	-0.143	-0.732	-1.02
21	34398153	OLIG2	-0.256	-0.377	-0.475	-0.207	-0.183	-0.244	-0.388	-0.628	-1.188	-0.244	-0.239	-0.244	-0.618	-1.723	-0.789	-0.984	-0.487	-0.216	-0.843	-0.636	-0.61	-0.255	-0.356	-0.692	-1.626	-0.688	-1.016	-0.707	-0.988	-0.71	-0.273	-0.127	-0.244	-0.59	-1.005	-0.481	-0.591	-0.625	-0.118	-0.723
21	36160098	RUNX1	-0.18	-1.54	-0.398	-0.383	-1.053	-0.113	-0.2	-0.204	-1.478	-0.898	-0.433	-0.145	-0.321	-0.078	-0.924	-0.059	-0.851	-0.306	-0.741	-0.513	-0.379	-0.013	-0.819	-1.443	-0.786	-0.244	-1.236	-0.968	-0.076	-0.244	-0.086	-0.163	-0.244	-0.755	-0.726	-0.198	-0.285	-0.758	-0.887	-0.189
21	42836478	TMPRSS2	-0.13	-0.244	-0.544	-0.014	-0.8	-0.021	-0.681	-0.244	-0.825	-2.129	-0.16	-1.24	-0.448	-1.642	-0.468	-1.613	-0.484	-0.847	-0.57	-0.184	-0.718	-0.412	-0.444	-0.07	-0.44	-0.612	-0.546	-0.239	-1.58	-0.783	-0.69	-0.244	-0.355	-0.244	-0.443	-1.262	-0.747	-1.539	-0.676	-0.84
21	44513066	U2AF1	-0.269	-0.715	-0.476	-0.923	-0.244	-0.106	-0.746	-0.828	-1.311	-0.835	-0.092	-0.011	-0.064	-0.43	-0.619	-0.457	-0.75	-0.436	-0.908	-0.205	-0.22	-0.244	-0.047	-0.871	-1.362	-0.198	-0.138	-0.799	-0.244	-0.708	-0.989	-0.348	-0.164	-0.244	-1.052	-0.057	-0.702	-1.418	-0.723	-1.479
9	117782806	TNC	-0.659	0.886	-0.52	-0.032	-0.544	-0.674	-0.501	-0.286	1.3	-0.67	0.567	-0.669	-0.433	0.022	-0.214	-0.288	1.264	-0.455	-0.575	0.829	-0.403	-0.644	-0.708	-0.427	2.922	0.907	-0.355	-0.609	0.12	-0.529	0.077	0.09	-0.35	-0.66	0.511	-0.483	0.587	-0.617	-0.53	-0.628
1	17866330	ARHGEF10L	-1.164	-0.909	-2.02	-0.402	-0.798	-1.738	-1.147	-0.644	-1.124	-1.128	-1.486	-1.065	-1.181	-1.413	-1.008	-1.642	-1.207	-0.888	-0.454	-0.927	0.465	-1.054	7.96	-0.251	0.675	-0.343	-0.679	-0.742	-1.723	-0.737	-0.108	-1.556	0.337	-1.369	-1.21	0.675	-1.526	-0.337	-0.321	0.045
X	70503042	NONO	-1.367	-0.328	-0.055	0.46	-0.388	-0.365	0.722	-0.808	-1.412	0.384	0.088	-0.857	-0.293	2.227	-0.067	-0.007	0.634	1.062	0.463	0.234	-0.445	1.244	0.158	-0.046	1.424	-0.988	1.103	0.282	0.287	-0.561	-0.286	0.712	-0.241	-0.815	-0.486	0.17	0.173	0.302	0.272	-0.193
10	89117425	NUTM2D	-1.063	-1.263	-0.838	1.063	-0.749	-1.791	-0.977	-0.163	-1.379	-0.939	-1.755	0.342	-0.421	-0.888	-0.789	-1.438	-0.409	-0.294	-0.815	-0.881	-0.471	-0.863	1.523	-0.666	0.46	-0.688	1.781	-0.375	-1.13	0.82	0.364	-0.843	2.234	-0.826	0.419	-1.052	-0.631	1.333	-0.879	-0.061
14	20779527	CCNB1IP1	5.386	1.153	3.722	3.239	-0.022	2.679	1.279	0.87	0.362	0.373	-0.151	-0.971	2.754	1.108	0.813	0.301	0.637	0.524	-0.672	-0.529	-0.209	-0.068	0.787	-0.697	0.845	-0.954	-0.274	-0.216	1.317	-0.463	0.092	-0.123	-0.858	-0.438	0.528	-0.658	2.876	-0.684	6.428	1.911
9	98205262	PTCH1	-0.813	0.475	0.373	8	-0.711	0.308	-0.473	-0.595	-0.65	0.216	-0.492	-0.772	-0.896	0.562	0.065	-0.179	2.439	-0.147	-0.573	-0.661	-0.468	-0.322	-0.202	-0.842	-0.563	-0.79	-0.602	-0.909	-0.366	-0.522	-0.515	-0.643	-0.561	-0.593	-0.484	-0.761	4.609	-0.271	-0.001	-0.903
10	114710009	TCF7L2	-1.522	-1.172	-0.057	0.169	-0.308	-0.867	-1.645	0.225	-0.905	-1.801	-1.11	-0.767	0.047	0.577	-0.197	-1.148	-1.405	-0.135	0.852	-0.241	-0.407	-0.956	0.727	0.134	2.158	-0.731	0.459	-1.162	0.012	1.229	-0.081	-1.752	0.516	1.339	-0.368	-0.983	-0.443	-0.032	-0.816	-0.158
1	162601163	DDR2	-0.74	0.068	-0.564	1.115	-0.804	-0.511	-0.682	-0.5	-0.258	-0.742	0.954	-0.782	-0.804	-0.249	-0.325	0.475	-0.518	-0.748	-0.637	-0.154	-0.17	-0.365	-0.91	-0.215	-0.257	-0.795	-0.521	-0.662	-0.718	-0.461	-0.357	-0.669	0.252	-0.748	2.446	0.779	-0.602	-0.807	0.309	-0.674
13	48877887	RB1	3.489	1.677	1.997	-0.135	0.245	1.081	1.008	-0.189	0.77	0.322	-0.355	-0.607	-0.943	-0.2	-1.266	-0.026	1.327	2.681	0.595	-0.069	-0.8	-0.664	-0.83	-1.754	-2.238	-0.112	-0.231	-1.863	1.434	-0.478	-0.127	-0.093	-0.631	0.224	0.464	-0.958	1.584	-2.145	-0.312	-1.605
2	178092323	NFE2L2	0.3	1.233	1.459	-0.742	-0.707	0.06	0.484	-0.158	0.62	2.699	-0.592	-0.513	0.102	1.004	0.533	0.933	0.822	0.124	-0.302	0.13	0.265	1.423	-0.287	-0.088	-0.605	0.447	-1.106	-1.082	1.825	-0.029	-0.077	-0.149	-0.683	0.439	-0.865	-1.084	1.13	6.548	-0.024	-0.017
7	6414154	RAC1	4.028	0.302	2.392	-0.1	-0.006	-0.291	1.944	2.253	0.371	0.675	3.089	-1.66	0.553	0.22	0.671	-0.877	0.008	-1.012	3.954	-0.331	0.819	-0.811	2.966	3.188	2.378	4.511	-1.349	-1.229	3.79	0.114	2.208	1.868	-1.133	-0.697	-0.334	0.576	0.43	-1.75	0.086	2.107
X	48242863	SSX4	-0.16	-0.168	-0.165	-0.168	-0.168	-0.166	-0.166	-0.052	-0.165	-0.168	-0.168	-0.168	-0.168	-0.159	-0.166	-0.168	-0.168	-0.168	-0.168	-0.168	-0.168	-0.147	-0.168	-0.167	-0.151	-0.168	-0.168	-0.168	-0.168	-0.168	-0.162	-0.165	2.143	-0.168	-0.168	-0.168	-0.162	-0.16	-0.168	-0.168
4	40192673	RHOH	0.303	-0.316	-0.349	-0.547	-0.079	1.059	-0.517	-0.473	-0.173	0.287	-0.388	-0.296	-0.203	-0.343	-0.202	-0.007	-0.57	-0.696	0.084	-0.267	0.231	-0.108	-0.72	-0.649	-0.4	0.226	-0.406	0.089	-0.536	-0.268	0.407	-0.442	-0.482	-0.641	-0.621	-0.41	0.156	-0.643	-0.144	-0.232
6	99990256	CCNC	8	0.434	2.954	0.389	0.807	0.302	1.826	0.156	0.728	-0.505	-0.112	0.7	1.029	-0.408	2.201	0.407	-0.089	-0.736	0.275	0.526	-0.15	-0.47	-0.688	-1.794	-1.74	-0.443	-1.159	-0.642	0.721	-0.511	-0.502	0.857	-0.386	0.386	-0.549	-1.414	-0.409	-1.296	0.421	0.127
4	123372625	IL2	0.138	-0.45	0.878	-0.067	0.726	-0.45	-0.158	-0.45	-0.019	-0.45	-0.45	-0.071	-0.45	-0.136	0.141	-0.45	-0.45	-0.45	0.667	-0.45	0.122	-0.118	-0.45	-0.45	-0.45	0.87	-0.45	0.641	-0.45	0.251	-0.45	-0.035	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	0.008	-0.45
3	105374305	CBLB	-0.907	0.251	-0.493	-0.011	-0.589	0.07	-0.855	-0.512	-0.33	-0.258	-0.116	-0.718	-0.211	-0.531	-0.113	0.238	1.455	-0.432	-0.48	0.394	-0.104	-0.41	-0.536	2.545	0.277	-0.483	-0.564	-0.044	-0.643	-0.387	0.204	-0.659	-0.439	0.579	-0.099	-0.236	2.812	0.058	-0.451	0.379
7	55086714	EGFR	-0.551	0.085	6.865	-0.507	-0.736	-0.591	-0.897	-0.476	-0.602	-0.664	-0.511	-1.225	-0.806	1.629	-0.77	-0.103	8	0.387	-0.576	-0.598	-0.625	-1.079	-1.438	1.708	-0.074	-0.669	-0.471	-1.552	0.465	1.708	1.625	0.097	-0.405	0.357	8	0.733	2.076	-0.82	-0.385	-1.009
1	150898739	SETDB1	-1.59	-1.119	0.686	0.121	-0.915	0.457	-1.085	-0.973	2.286	0.236	-1.294	-0.812	-0.711	0.594	-0.767	2.195	4.257	0.233	-0.423	0.263	-0.778	-0.176	0.975	1.065	-0.311	0.917	0.436	2.368	-0.593	2.716	0.395	1.207	0.768	-0.789	-1.293	-0.919	0.798	4.149	-0.493	-0.213
6	127439749	RSPO3	0.227	-0.103	-0.547	-0.195	-0.349	-0.4	-0.503	-0.193	-0.138	-0.45	0.451	-0.512	-0.306	-0.25	-0.264	-0.241	-0.496	-0.558	-0.28	-0.006	0.026	-0.34	-0.595	0.482	-0.283	0	-0.394	6.346	-0.473	0.571	0.153	-0.26	0.358	-0.506	0.75	-0.277	0.076	-0.518	-0.32	-0.119
3	41236328	CTNNB1	-0.572	0.273	0.887	2.565	-0.311	2.519	-0.118	-0.763	1.212	-0.709	2.489	-0.333	0.705	0.038	1.022	-0.324	-0.769	0.967	-0.716	0.521	0.267	0.071	-0.183	-0.804	-0.574	-0.782	-0.356	-1.223	-0.803	-0.395	-0.548	-0.773	-0.301	-0.123	0.573	-0.132	0.817	-0.833	2.705	-0.975
14	61110133	SIX1	-0.664	-0.607	-0.168	-0.931	-0.708	0.794	-0.321	0.503	0.234	-0.408	-0.771	-0.906	1.793	-0.677	-0.362	-0.558	0.305	0.199	0.164	0.093	-0.701	-0.362	-0.564	-0.248	0.414	-0.281	-0.095	-0.878	-0.189	-0.697	0.688	-0.551	-0.801	4.405	-0.208	-0.833	0.007	-0.623	-0.686	1.104
2	140988992	LRP1B	-0.439	-0.284	0.23	-0.412	0.206	2.195	-0.355	-0.27	-0.309	0.872	-0.451	-0.443	-0.451	1.987	1.318	0.44	1.767	-0.442	-0.39	-0.037	-0.418	-0.199	0.097	-0.434	-0.142	-0.194	-0.451	-0.451	-0.451	0.074	-0.434	-0.247	-0.426	-0.442	-0.365	-0.451	0.731	-0.136	-0.432	-0.451
13	21547171	LATS2	-0.353	0.456	-0.92	0.386	-1.342	-1.489	-1.036	-0.871	-1.114	-1.36	0.099	-1.502	-1.874	-0.863	-0.969	-0.903	-0.024	-0.733	-0.634	-0.527	0.241	-0.02	-1.192	-0.026	-0.476	-0.248	-0.77	0.128	-0.413	0.74	-0.597	-1.011	1.425	-0.904	-0.276	-0.153	-0.359	-0.665	-0.051	-1.062
3	185361527	IGF2BP2	-0.705	-0.882	0.365	1.028	-1.02	0.993	0.926	0.184	0.355	0.703	0.525	-0.968	-0.419	2.661	0.356	-0.159	0.487	0.166	0.752	-0.01	1.193	3.168	-1.04	2.455	2.307	-0.947	4.705	-0.151	2.407	-0.125	-0.893	0.73	0.958	0.451	3.582	-0.44	2	1.513	2.222	-0.803
1	15817327	CASP9	-0.127	-0.177	-0.38	-0.835	0.285	-0.977	-0.731	0.146	-0.812	-1.028	-0.71	0.104	-0.585	-1.492	-0.873	-1.054	-1.211	-0.693	-0.609	-1.024	-0.869	-0.564	0.008	-0.664	1.015	0.566	-1.322	8	-1.271	-0.381	0.094	-1.395	-0.466	-0.329	-1.215	0.028	-1.002	0.293	-1.063	-0.527
2	216176540	ATIC	-0.747	-0.761	0.475	0.474	0.307	3.684	-0.262	-0.562	-0.264	-1.669	1.067	-1.005	-0.34	-1.296	-0.967	2.264	1.212	0.249	-1.159	1.916	-1.087	0.046	1.434	0.194	-0.438	-0.535	-0.52	0.414	-0.349	-0.459	-1.61	1.644	-1.21	0.698	0.932	-1.165	1.356	-1.081	-0.487	0.433
14	92432335	TRIP11	-1.172	-1.008	-0.397	-0.512	-1.594	-0.713	-0.767	-0.917	0.441	-0.764	-1.768	0.734	-1.295	-0.94	-1.511	1.906	2.556	0.434	0.274	-0.486	0.078	-0.537	-0.496	-1.291	0.564	-0.876	-0.572	-0.256	-1.648	0.203	2.047	-1.894	1.152	0.647	0.703	1.256	-1.471	-0.502	-1.288	-1.668
X	1581465	P2RY8	-0.403	-0.675	-0.887	-0.842	-0.418	-0.825	-1.032	-0.986	-0.762	-0.013	-0.908	-0.259	-1.045	-0.466	-0.413	0.03	-0.952	-1.169	-0.284	-0.976	-0.042	-0.596	-1.208	-0.941	-0.088	-0.721	-0.487	-0.143	-1.041	0.192	2.569	-0.983	-0.338	-0.979	-0.708	-0.356	-0.096	-0.828	-0.244	-0.848
10	123237848	FGFR2	-0.763	0.001	3.587	0.51	-0.925	1.01	-0.307	-0.257	-0.024	-0.206	-0.688	0	-0.402	8	0.284	0.372	-0.413	-0.405	-0.441	-0.761	-0.235	0.216	-0.671	-0.367	1.088	0.573	0.153	-0.918	0.067	-0.051	-0.162	1.396	-0.139	0.934	-0.378	-0.689	-0.029	0.633	1.715	-0.492
3	128198270	GATA2	-0.694	-0.462	-0.59	-0.456	-0.303	-0.492	-0.669	-0.39	-0.452	-0.548	-0.576	-0.188	0.103	0.355	-0.673	-0.25	-0.143	-0.681	-0.241	-0.43	-0.311	-0.088	0.731	-0.702	0.754	0.068	-0.688	2.618	-0.653	0.756	-0.133	-0.508	1.095	0.355	-0.604	0.006	-0.596	0.278	-0.448	-0.531
8	92967203	RUNX1T1	-0.43	-0.367	-0.406	2.852	-0.471	-0.449	-0.411	-0.393	-0.321	-0.452	-0.065	-0.434	-0.5	-0.272	-0.159	-0.265	-0.388	-0.432	-0.325	-0.28	0.034	-0.294	-0.505	-0.082	0.289	-0.394	-0.342	-0.413	-0.5	0.065	-0.076	-0.376	0.291	-0.407	-0.055	0.048	-0.42	-0.395	0.071	-0.385
3	155588325	GMPS	2.477	1.82	1.894	-0.033	1.049	1.048	4.052	0.926	2.717	7.271	2.165	2.97	2.423	1.256	4.089	1.823	1.761	8	2.846	5.787	1.45	8	-0.284	7.606	5.805	1.569	2.024	1.521	2.589	1.358	0.985	1.768	0.615	4.278	3.536	3.168	5.242	2.859	3.742	4.039
9	131445703	SET	-1.301	0.447	1.134	-0.627	-0.469	0.137	0.653	-0.364	-1.288	1.744	-0.626	-0.978	-1.267	0.246	0.747	0.562	1.209	1.356	-0.121	0.74	-0.127	-0.435	0.27	0.461	0.95	-0.888	-0.59	1.024	1.573	-0.665	-0.997	-0.915	-0.531	-0.656	-0.258	0.75	1.118	0.582	-0.497	-1.382
1	23884409	ID3	-0.385	-0.429	-1.279	0.005	0.542	1.191	-0.799	-0.194	-0.546	-1.329	1.975	-1.363	-0.183	-1.078	-0.329	-0.062	-1.106	0.057	-0.961	-0.969	-0.376	-0.394	-0.289	-0.484	1.27	-0.79	-1.058	3.839	-0.864	-0.171	-0.446	-0.651	0.14	-1.144	-0.565	0.036	0.431	-0.205	-0.078	1.617
10	52559169	A1CF	-0.176	0.228	-0.176	-0.176	-0.176	0.166	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.018	-0.176	-0.176	-0.176	0.778	-0.176	-0.176	0.755	-0.176	0.223	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176	-0.176
14	99635624	BCL11B	-0.09	0.595	-0.426	2.137	-0.886	-0.205	-0.071	-1.018	-0.224	1.302	-1.037	-0.132	-0.487	0.432	-0.088	-0.06	0.614	1.005	0.265	-0.874	0.03	-0.844	-0.813	-0.137	1.392	-0.565	-0.658	-0.711	-0.596	-0.465	1.02	0.183	0.077	-0.907	4.386	1.246	0.271	-0.606	0.329	-0.943
8	101698044	PABPC1	-0.407	-0.258	0.429	-1.148	-0.01	0.279	0.477	0.282	-1.413	0.453	1.936	2.671	2.636	1.087	0.356	-0.139	0.178	1.504	1.171	-0.692	0.469	-0.011	3.678	3.308	1.067	0.665	3.24	2.74	0.003	-0.401	2.063	2.248	-0.116	0.675	0.033	-1.034	-0.03	-0.017	2.053	0.029
9	135766735	TSC1	-1.613	0.13	-0.177	-1.073	-0.764	-1.523	-1.074	-0.759	-1.872	0.812	-2.149	-1.377	-2.142	-0.217	-0.424	-0.902	0.059	-0.461	-0.63	0.052	0.37	-1.306	0.52	0.726	-0.026	-1.767	-1.341	-1.537	-0.739	-0.03	-0.179	0.689	0.764	-1.292	-0.587	1.267	0.049	1.741	-0.05	-1.956
9	5510545	PDCD1LG2	-0.137	-0.197	1.042	0.94	1.646	-0.064	-0.319	-0.698	0.919	1.848	-0.643	-0.426	0.268	1.178	-0.093	2.857	-0.917	-1.05	0.205	0.018	1.496	-0.331	-1.219	-0.925	-0.829	-0.812	-0.854	1.216	-1.114	-0.612	-0.302	-0.96	-0.054	-0.827	-0.481	-0.095	2.178	-0.818	1.915	-0.305
5	1253262	TERT	-0.528	-0.288	-0.528	-0.315	8	-0.397	-0.435	-0.003	-0.511	-0.429	-0.392	-0.363	-0.293	-0.054	-0.34	-0.444	-0.452	-0.293	-0.099	-0.462	-0.223	-0.422	-0.459	-0.496	0.071	-0.502	-0.438	-0.387	-0.142	-0.486	-0.332	1.072	-0.253	-0.31	0.987	-0.419	-0.494	-0.28	-0.255	-0.451
2	204571198	CD28	0.71	-0.368	0.272	-0.008	0.144	-0.557	-0.444	-0.134	-0.517	-0.33	-0.488	-0.284	-0.505	-0.179	-0.345	0.484	-0.817	-0.751	0.251	-0.198	0.962	-0.247	-0.865	-0.651	-0.57	-0.524	-0.579	-0.433	-0.76	-0.481	1.108	-0.468	0.021	-0.489	-0.615	-0.295	-0.143	-0.591	0.757	-0.346
10	3818188	KLF6	2.965	-0.196	-0.786	0.003	-0.698	-0.922	-0.802	-0.295	-0.193	-0.611	0.144	-0.826	-1.126	-1.023	-0.389	-0.696	-1.265	-0.661	0.217	-0.309	0.89	-0.118	-0.252	-0.913	-1.016	-0.36	-0.047	-0.505	0.675	2.087	-0.271	-1.012	0.848	-1.154	-0.541	-0.03	-0.978	0.678	-0.337	-0.415
6	134490384	SGK1	2.961	0.769	-0.186	-0.623	1.457	-0.314	0.6	-0.248	0.62	2.132	-0.912	0.96	1.316	3.085	0.153	0.506	-0.38	-0.386	-0.368	-0.903	0.886	0.826	-1.076	-0.035	0.508	0.164	-1.022	-0.952	1.236	0.941	0.086	8	-0.552	-0.918	-1.104	-1.043	-0.428	-0.473	0.778	-1.045
14	102547075	HSP90AA1	1.98	-0.731	0.943	0.464	-1.116	1.401	1.124	0.021	0.587	2.979	0.937	1.854	1.958	0.752	1.609	1.614	0.357	0.444	0.315	1.565	-0.176	1.343	-0.24	1.682	-0.158	0.332	0.223	-0.065	-0.554	-0.62	-0.637	-1.008	0.21	-0.582	-0.513	2.086	0.912	-0.273	-0.405	-0.52
8	113235157	CSMD3	3.312	-0.401	-0.334	-0.17	0.439	-0.401	-0.401	0.055	-0.401	-0.401	-0.401	-0.344	-0.401	0.402	-0.134	-0.19	-0.401	-0.369	-0.401	-0.401	0.954	-0.351	-0.401	-0.189	7.924	-0.401	-0.401	-0.401	-0.258	1.234	0.898	0.037	-0.401	1.01	-0.341	-0.325	-0.271	-0.315	-0.401	-0.401
X	1314890	CRLF2	-0.54	-0.099	-0.265	-0.302	-0.54	-0.54	-0.178	-0.54	-0.54	0.493	-0.54	-0.54	-0.54	-0.345	-0.54	-0.54	-0.54	-0.54	1.539	-0.335	-0.179	-0.54	-0.54	-0.54	-0.02	-0.54	-0.54	-0.371	-0.54	-0.54	-0.285	-0.282	0.768	-0.54	-0.293	-0.54	-0.54	-0.54	-0.54	0.668
7	50343720	IKZF1	-0.297	-0.47	-0.38	-0.334	0.722	-0.586	-0.635	-0.433	-0.422	0.48	-0.474	-0.342	-0.626	-0.355	-0.362	0.346	-0.678	-0.775	0.316	-0.453	1.021	-0.21	-0.729	-0.711	-0.538	-0.316	-0.561	0.147	-0.726	-0.121	0.722	-0.583	0.064	-0.623	-0.651	-0.118	-0.046	0.227	-0.044	-0.65
1	32716840	LCK	-0.272	-0.515	-0.509	-0.489	0.458	-0.536	-0.573	-0.173	-0.188	1.018	-0.604	-0.201	0.03	-0.41	-0.458	0.169	-0.575	-0.749	0.177	-0.61	0.152	-0.669	-0.771	-0.712	-0.245	-0.309	-0.589	0.698	-0.702	-0.42	0.143	-0.345	-0.557	-0.58	-0.087	-0.37	0.366	-0.615	-0.155	-0.166
1	51819935	EPS15	1.359	-0.295	-0.012	-0.089	0.766	-1.139	-0.36	-0.079	-0.651	0.249	-1.227	0.34	-0.847	0.606	0.803	-0.703	-1.255	-0.43	1.613	0.514	1.356	-0.167	0.567	1.269	-1.078	-1.367	-1.157	0.054	-1.458	0.614	1.057	-0.621	0.659	-1.509	-0.647	-0.728	0.211	0.219	-0.068	-0.735
3	187439165	BCL6	-0.852	1.634	0.042	-0.95	-1.349	0.821	0.007	-0.129	-0.205	-0.116	-1.08	-0.07	-0.834	0.779	0.021	-0.663	0.219	0.383	-0.481	-0.158	0.269	-0.192	2.026	0.58	2.099	1.804	-0.52	-0.198	-0.655	0.113	0.248	-0.421	-0.056	2.163	0.031	-0.485	0.067	-0.206	-0.505	-0.65
2	79412357	CTNNA2	-0.153	-0.153	-0.125	-0.129	-0.006	-0.153	-0.153	8	-0.153	-0.153	-0.099	-0.153	-0.153	-0.114	-0.116	-0.021	-0.136	-0.139	-0.153	-0.153	-0.036	0.034	-0.153	-0.153	0.632	-0.132	-0.153	-0.102	-0.138	-0.131	-0.153	-0.127	-0.153	-0.153	0.207	-0.153	-0.099	-0.153	-0.153	-0.153
1	85731931	BCL10	0.139	-0.313	-0.331	-0.473	-0.832	0.465	-0.423	1.208	0.348	0.384	-0.984	0.229	1.321	-0.365	0.973	-1.353	-1.201	0.435	0.286	-0.977	-0.043	-0.019	0.566	-1.083	0.043	0.96	-1	0.126	1.348	1.123	3.511	-0.936	0.432	-0.2	-1.285	-1.446	-1.621	1.686	-0.895	1.058
6	26031817	HIST1H3B	-0.213	-0.392	-0.666	-0.076	0.58	-0.087	-0.328	8	-0.001	-0.184	-0.666	-0.374	-0.666	-0.303	-0.096	-0.666	3.642	0.639	-0.235	-0.156	-0.392	-0.154	-0.666	-0.279	0.304	-0.411	0.399	0.491	-0.026	-0.125	-0.507	-0.506	-0.55	0.745	0.253	0.782	3.648	-0.447	0.481	4.803
4	126237554	FAT4	-0.094	-0.187	-0.34	-0.159	-0.495	-0.498	-0.479	-0.298	-0.412	-0.511	-0.193	-0.528	-0.303	-0.151	-0.378	-0.29	-0.464	-0.447	-0.381	-0.315	-0.105	-0.336	-0.383	-0.404	-0.082	-0.058	-0.379	-0.435	-0.471	2.098	-0.132	-0.434	0.239	-0.061	-0.195	-0.222	-0.481	-0.387	-0.406	-0.425
X	123094062	STAG2	1.818	0.748	5.247	3.734	2.786	0.38	0.416	-0.206	0.808	-0.123	-0.523	1.523	1.679	1.566	0.5	-0.051	0.768	2.306	0.349	0.593	0.189	1.373	-2.516	-1.969	-0.206	-1.354	1.507	-0.961	0.414	0.301	1.11	-0.65	-0.489	2.538	3.568	1.409	2.374	-0.026	0.255	0.059
3	185764097	ETV5	-0.382	-0.686	1.095	4.496	-0.854	3.621	-0.573	-0.009	1.874	-0.391	0.24	-0.297	-0.499	-0.667	3.081	-0.1	0.733	-0.754	0.26	1.262	0.828	3.464	-0.837	-0.163	0.853	-0.553	2.095	-0.269	2.3	0.334	-0.726	-0.495	0.453	0.088	5.113	-0.37	0.823	0.221	2.035	2.464
18	48494410	SMAD4	1.298	0.998	3.606	2.693	1.487	1.928	-0.807	-0.105	1.432	-1.028	-1.035	-0.906	0.199	5.466	1.263	1.897	3.135	0.649	-1.439	0.068	-0.884	-0.502	1.185	-1.859	-1.898	-1.285	-0.56	-1.74	-0.465	-0.03	-1.203	-1.018	-0.475	0.931	-0.78	0.438	-0.432	0.737	3.892	2.255
