CHROMOSOME	GENOME_START	GENE_SYMBOL	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
8	145736667	RECQL4	-0.272	-0.804	-0.195	-0.904	-0.623	-1.37	-0.066	-0.164	-0.337	-0.401	-0.678	-0.574	-0.154	-0.858	-1.35	-0.691	-0.658	-0.153	-0.336	-0.628	-0.101	-0.296	-0.534	-0.582	-0.529	-0.801	-0.304	-0.831	-0.26	-0.153	-0.255	-0.705	-0.694	-0.336	-0.916	-1.154	-0.235	-0.136	-0.352	-0.553
10	27035522	ABI1	-0.422	-0.375	-0.781	-1.312	-0.246	-0.371	-0.951	-0.578	-0.283	-0.567	-0.052	-1.488	-0.144	-1	-0.668	-0.981	-0.979	-1.867	-1.47	-0.284	-1.039	-0.261	-0.415	-0.989	-0.901	-0.983	-1.113	-0.211	-0.734	-0.054	-0.235	-0.908	-1.454	-0.192	-0.109	-0.932	-0.161	-0.242	-0.217	-0.282
10	32297938	KIF5B	-0.167	-0.036	-1.017	-0.19	-0.27	-0.177	-0.176	-1.851	-0.594	-1.172	-0.44	-0.102	-0.571	-1.031	-1.296	-0.278	-0.32	-0.929	-0.867	-0.534	-0.25	-0.283	-0.277	-0.007	-0.196	-0.266	-1.354	-1.508	-0.288	-0.879	-0.775	-1.189	-0.971	-0.293	-0.539	-1.225	-0.281	-0.933	-0.75	-0.143
10	21823094	MLLT10	-0.038	-0.082	-0.893	-1.414	-0.95	-1.023	-0.213	-1.331	-2.075	-0.238	-1.168	-0.29	-0.241	-1.275	-0.029	-0.683	-0.35	-0.099	-0.713	-1.493	-0.036	-0.755	-0.797	-0.129	-0.221	-0.997	-0.631	-0.068	-0.299	-1.817	-0.497	-0.122	-0.223	-0.207	-0.674	-0.631	-0.538	-0.27	-0.261	-1.212
10	51565108	NCOA4	-0.903	-0.121	-0.593	-0.494	-0.437	-0.068	-0.231	-0.453	-0.221	-1.312	-1.607	-0.28	-0.266	-1.519	-1.248	-0.628	-0.257	-0.17	-1.442	-1.007	-0.075	-0.027	-0.175	-1.553	-0.078	-1.535	-1.205	-0.036	-0.376	-0.882	-0.031	-0.763	-1.289	-0.611	-0.273	-0.011	-1.508	-0.914	-0.91	-0.902
10	43572475	RET	-0.238	-0.034	-0.33	-1.301	-0.82	-0.244	-0.344	-0.153	-0.88	-0.488	-0.169	-1.385	-0.652	-0.165	-0.745	-1.345	-1.268	-0.713	-0.739	-1.43	-0.247	-0.277	-1.346	-0.112	-0.395	-1.133	-1.073	-0.089	-1.251	-1.516	-1.38	-0.271	-1.062	-0.654	-0.056	-0.573	-0.257	-0.259	-0.257	-0.123
10	31607424	ZEB1	-0.127	-1.332	-0.513	-0.502	-0.914	-0.135	-1.068	-1.415	-0.926	-1.017	-0.219	-0.372	-0.237	-0.066	-0.952	-0.248	-0.491	-0.463	-0.624	-0.069	-1.161	-0.07	-0.647	-0.299	-0.093	-0.448	-0.23	-0.858	-0.232	-1.255	-1.082	-0.67	-0.22	-0.448	-0.823	-0.897	-2.657	-0.744	-1.036	-0.36
21	39751949	ERG	-0.108	-0.569	-0.182	-0.425	-1.239	-0.962	-0.359	-1.031	-0.916	-0.653	-0.919	-0.033	-0.569	-1.129	-0.759	-0.069	-0.387	-0.022	-1.568	-0.934	-1.07	-0.362	-1.172	-0.168	-0.694	-1.65	-0.639	-1.005	-0.569	-1.232	-0.569	-0.73	-0.068	-0.925	-1.123	-0.19	-0.965	-1.094	-0.472	-0.985
21	34398153	OLIG2	-1.346	-0.75	-0.663	-1.1	-1.085	-0.437	-0.717	-0.678	-1.798	-0.134	-1.24	-0.307	-1.289	-0.569	-1.167	-0.569	-1.697	-0.154	-0.65	-0.967	-0.569	-0.47	-0.652	-0.233	-0.07	-0.569	-0.001	-1.258	-0.957	-0.56	-0.771	-0.448	-0.095	-1.153	-0.895	-0.569	-1.092	-1.699	-0.569	-0.266
21	36160098	RUNX1	-0.84	-0.569	-0.268	-2.033	-0.569	-0.297	-1.276	-0.519	-0.569	-0.027	-1.227	-0.569	-1.192	-0.188	-1.897	-1.239	-0.285	-2.284	-0.493	-0.263	-1.218	-0.569	-0.354	-0.389	-1.221	-0.526	-0.483	-1.26	-0.618	-1.247	-0.507	-0.583	-0.169	-0.336	-1.046	-0.532	-0.754	-1.286	-0.569	-0.316
21	42836478	TMPRSS2	-0.397	-0.116	-0.954	-0.647	-0.608	-0.216	-0.282	-0.006	-0.645	-0.569	-0.587	-1.03	-0.495	-0.593	-0.321	-1.111	-0.152	-0.593	-0.603	-0.292	-0.17	-1.04	-0.202	-0.063	-0.505	-0.688	-0.569	-0.883	-1.004	-0.569	-0.569	-0.319	-2.179	-0.547	-0.976	-0.569	-0.721	-0.213	-0.941	-1.051
21	44513066	U2AF1	-0.569	-0.037	-1.167	-0.234	-0.662	-0.569	-1.237	-0.576	-1.407	-0.089	-0.715	-1.236	-0.22	-1.678	-0.975	-0.321	-0.892	-1.293	-0.22	-0.198	-1.253	-0.547	-0.569	-0.963	-0.529	-1.059	-0.268	-0.831	-0.75	-0.569	-0.581	-0.322	-0.747	-1.139	-0.602	-0.531	-0.309	-0.209	-1.033	-0.992
3	128198270	GATA2	-0.71	0.056	-0.777	-1.095	0.086	-0.376	0.22	-0.618	-0.601	0.508	-0.226	-0.535	-0.874	0.597	-0.783	-0.484	0.295	-0.912	0.261	-0.18	1.668	-0.835	-0.972	-0.553	1.691	-0.532	-0.608	1.347	-1.22	-0.704	-0.073	-0.2	-1.181	-0.307	-0.445	-1.221	-1.08	-1.041	-0.542	0.669
10	855484	LARP4B	-0.13	0.654	-0.944	-0.437	1.07	1.442	0.347	-0.229	2.046	-0.169	-1.178	-0.991	-0.671	0.717	0.97	0.225	0.488	-1.113	-1.685	3.887	1.834	-1.213	-1.17	1.873	-0.319	0.732	1.489	-0.455	-1.639	-1.565	-0.052	-1.786	-1.617	-1.936	-0.382	-1.453	-1.727	-2.11	0.864	0.186
2	190649107	PMS1	-0.512	-0.793	-0.432	-0.414	-0.41	-0.628	-1.32	0.358	-0.046	-0.136	-0.785	-0.795	-1.655	0.824	0.275	1.568	-0.664	-0.747	1.795	-0.179	-0.526	0.311	-0.016	0.747	-0.497	-0.196	-1.84	-0.259	0.982	-0.651	0.257	4.345	0.236	-1.14	0.649	0.011	0.564	2.672	-0.207	-0.697
11	120207787	ARHGEF12	-1.96	1.542	-1.262	-0.826	1.267	-1.646	-1.464	-1.718	1.6	-1.655	-2.311	0.173	-0.565	-0.005	2.131	-1.827	-0.564	-1.057	-1.008	-1.213	0.181	0.828	-0.146	0.148	-1.276	4.192	-0.673	-1.189	-2.284	-1.256	-1.592	-1.849	-1.035	-0.153	-0.688	-2.304	-1.512	-2.366	-1.859	-0.309
X	76760356	ATRX	0.917	-0.217	-0.699	-0.9	0.122	-1.185	-0.852	-2.096	0.368	-1.807	-0.933	-0.179	-1.677	-0.191	-0.039	1.945	1.402	-1.871	-1.151	-0.479	0.724	-1.027	1.48	0.62	-1.117	-0.479	0.399	-1.07	-2.105	-0.955	-1.445	-2.557	-1.558	-0.493	-0.668	-2.449	-2.112	-2.14	-1.509	-0.573
13	103497194	ERCC5	-1.496	0.131	-2.092	-0.408	-0.448	-2.392	-1.918	-2.253	0.195	0.894	-1.259	-1.56	-0.094	-1.206	-1.245	-1.314	-1.146	-1.981	-2.734	-0.241	-1.602	-1.574	-0.167	-0.319	-2.501	-2.179	2.442	-0.731	-1.994	-2.284	-2.16	-2.237	0.175	-0.573	-0.983	-3.03	-2.698	-2.082	-2.138	-0.527
9	110247133	KLF4	-0.676	-0.832	1.15	-0.408	0.244	-0.58	-0.743	0.65	-0.792	-0.276	-0.631	-0.687	1.111	-0.774	-0.789	0.736	-0.378	-0.246	-0.761	-0.861	-0.348	1.78	-0.515	-0.763	-0.795	-0.55	2.853	-0.267	-0.243	-0.426	0.088	-0.941	1.861	-0.766	-0.816	-0.286	-0.685	-0.623	-0.538	0.317
3	48701364	NCKIPSD	0.552	-0.899	0.128	0.19	1.584	-0.36	-0.033	0.457	0.107	-0.524	-0.002	-0.045	0.691	0.188	-0.873	-1.502	-1.446	0.77	-0.647	-0.316	-0.1	0.409	3.081	-0.15	-0.809	-0.297	0.196	0.311	-1.797	-1.29	-1.371	-0.301	-0.745	-1.259	0.806	-1.218	-1.064	-1.568	-0.422	-0.949
9	36833272	PAX5	-0.279	1.65	-0.463	-0.452	-0.499	-0.415	-0.205	-0.514	-0.451	-0.396	0.002	-0.292	-0.461	-0.318	0.243	-0.487	0.243	-0.282	-0.504	-0.309	-0.418	-0.428	-0.405	-0.424	-0.213	-0.204	-0.251	0.049	-0.461	-0.367	-0.38	-0.503	-0.441	-0.477	-0.38	-0.377	-0.446	-0.396	-0.241	-0.482
8	92967203	RUNX1T1	-0.938	-0.148	-0.743	0.156	0.776	-1.024	-0.775	-1.233	-0.568	-1.205	-0.755	-0.489	-0.514	2.517	-0.425	-1.109	0.405	-1.039	-0.886	-0.973	0.218	-0.359	-0.961	-0.777	0.104	-0.784	-0.236	-0.248	-0.211	-0.645	-0.916	-1.175	-0.94	-0.713	-0.672	-0.833	-0.577	-1.062	-0.978	0.133
1	23907985	MDS2	-0.335	-0.962	-0.813	-0.747	-0.962	-0.66	-0.675	-0.48	-0.962	0.625	-0.669	-0.745	-0.712	-0.962	-0.275	0.036	-0.391	0.083	-0.608	-0.142	-0.106	1.048	0.236	-0.509	-0.675	-0.444	-0.962	3.099	-0.56	-0.304	-0.708	-0.57	-0.615	-0.261	0.059	-0.736	-0.567	-0.962	-0.835	-0.556
7	127292234	SND1	-1.066	0.092	-0.019	-0.366	-1.118	-0.12	1.829	1.651	0.292	-0.778	3.993	-0.321	-1.041	-1.633	1.478	0.287	0.215	0.736	0.263	0.114	-0.575	0.05	-0.155	0.187	0.545	2.617	-0.283	-0.438	-0.54	-1.781	0.671	0.081	-1.615	0.421	0.601	1.998	-0.749	0.719	3.193	0.453
2	79412357	CTNNA2	-0.256	-0.167	2.081	-0.23	-0.256	1.185	-0.186	-0.241	1.163	-0.244	-0.244	-0.243	-0.225	0.036	-0.256	-0.231	-0.256	-0.219	-0.256	-0.256	0.715	-0.256	-0.076	-0.256	1.535	-0.161	-0.256	-0.194	-0.256	-0.256	-0.225	-0.256	-0.256	-0.17	0.102	-0.256	-0.256	-0.195	-0.24	-0.219
1	161551101	FCGR2B	0.186	-0.641	-0.77	4.435	-0.644	-0.632	-0.092	-0.579	-1.248	-0.91	1.676	-0.188	-0.859	0.706	0.106	-1.139	-0.408	2.435	-1.035	-0.374	0.109	1.149	-0.602	-0.177	0.867	-0.105	-0.184	1.884	6.073	1.127	-0.081	1.792	-1.112	-0.032	-0.753	3.751	1.18	0.161	0.099	0.407
1	241660903	FH	4.33	2.167	0.537	0.67	0.92	2.707	0.66	2.252	2.791	8	0.778	0.057	-0.61	1.982	0.752	3.086	1.115	3.07	1.041	0.444	0.313	-0.478	-0.077	-1.156	2.501	1.968	-1.006	1.1	1.497	4.693	3.654	1.442	1.889	5.086	2.254	5.4	0.212	0.659	7.576	0.051
X	129115083	BCORL1	1.025	-0.058	0.307	1.59	1.15	-0.394	-0.852	-2.083	2.722	-0.342	-0.248	1.704	-1.212	1.761	0.414	6.039	0.01	0.038	2.563	0.754	3.101	-1.625	1.865	5.42	-0.076	5.309	1.17	0.349	-2.014	-1.693	-0.548	-1.422	-1.773	-0.405	-1.225	-1.637	-1.628	-0.677	-1.047	-0.314
1	17866330	ARHGEF10L	-0.026	-0.725	-1.06	1.498	-0.411	0.347	0.802	-0.882	0.045	1.332	0.615	0.432	-0.403	0.417	0.79	-2.104	-1.13	-0.698	-1.674	0.266	-0.302	-1.101	0.509	-0.662	-0.641	-1.033	-0.422	0.226	-0.908	-0.455	-0.865	-0.99	-1.522	0.414	-1.23	-0.817	-1.04	-1.303	-1.306	0.069
1	147013182	BCL9	2.105	5.583	1.453	2.715	4.433	3.329	-0.036	-0.438	3.295	-1.403	-1.159	1.067	-1.344	2.401	2.101	1.367	0.413	-0.913	-0.546	2.32	3.871	-1.041	-0.412	2.593	0.747	2.877	-0.627	0.292	-1.738	-1.244	1.474	-1.1	-1.08	4.137	1.842	-0.973	-1.297	-2.109	0.117	-0.63
1	43803478	MPL	-0.897	-1.207	-0.768	-0.2	0.313	-0.826	-0.807	-0.94	0.828	0.541	-0.992	-0.161	-0.585	-0.278	1.497	-1.162	-0.879	-1.399	-0.707	0.145	0.248	-1.11	1.317	-1.127	-0.403	0.836	-0.334	1.171	-1.252	-0.735	-0.923	-1.082	-0.838	-0.664	-0.927	-0.81	-0.24	-1.116	-0.45	-0.144
7	116312444	MET	3.011	1.12	1	-0.788	-0.13	-0.778	-0.916	0.684	-0.383	-0.83	3.562	-0.044	-0.16	0.539	4.439	-0.126	-0.971	0.267	-0.698	-0.996	-0.826	-0.947	2.254	6.947	0.259	-0.796	0.204	0.175	-0.81	-0.037	-0.425	0.018	-0.273	-0.799	-0.53	3.524	1.427	-0.293	0.359	-0.423
10	96796530	CYP2C8	-0.393	-0.241	-0.52	-0.297	-0.429	-0.004	-0.554	-0.554	-0.399	-0.305	-0.487	-0.48	-0.54	-0.147	-0.398	0.152	-0.489	0.4	-0.514	1.46	-0.53	-0.554	-0.478	-0.554	-0.391	-0.525	-0.427	-0.462	-0.371	-0.404	-0.293	-0.554	-0.475	-0.554	-0.504	-0.245	-0.352	0.641	-0.54	-0.288
X	118749687	SEPT6	-1.447	0.172	0.792	-0.836	-0.866	-0.568	-0.609	-0.485	-1.147	-1.214	-0.304	-0.894	-0.713	0.077	-0.561	0.579	1.166	0.358	-1.39	-0.511	1.691	0.456	0.7	-0.615	-0.771	0.409	-0.89	0.81	-0.256	-0.495	-0.824	-1.814	-1.204	-0.895	-1.401	-1.057	-1.135	-1.204	-1.149	-0.826
2	215590370	BARD1	0.518	0.689	1.515	0.773	-0.476	0.748	-0.152	-0.34	-0.362	3.986	0.922	0.612	-0.393	1.171	0.218	1.211	-0.247	-0.416	0.432	0.256	2.164	0.461	-0.018	0.691	0.378	0.567	0.559	0.06	-0.174	-0.413	0.256	1.779	0.169	0.547	-0.573	0.314	0.444	0.964	0.262	-0.533
5	35852797	IL7R	-0.695	-0.653	-0.547	-0.233	-0.157	-0.362	-0.108	-0.581	-0.703	-0.818	0.226	-0.693	-0.683	-0.7	-0.175	-0.971	0.884	0.229	-0.836	-0.294	0.15	0.027	-0.765	-0.678	0.019	-0.126	-0.354	1.636	1.963	0.188	0.657	-0.837	-0.816	-0.877	-0.731	-0.244	-0.155	-1.015	0.148	2.471
18	56338618	MALT1	-0.181	0.294	-0.439	0.426	-0.565	-0.566	1.43	-1.164	-0.631	-0.053	-0.299	-0.975	-0.662	-0.39	-0.661	0.156	-0.293	-0.568	-1.097	-0.747	-0.264	-1.275	-0.91	-0.752	0.174	-0.361	-0.629	-0.176	-0.345	-0.668	-0.518	-0.356	-1.247	-0.874	-0.618	0.204	0.115	-0.003	8	0.144
X	39909068	BCOR	0.746	1.947	-0.853	-0.332	0.526	-0.482	1.008	-1.675	3.502	-0.906	-0.166	0.357	-0.815	0.338	0.636	0.959	0.433	-0.878	0.28	1.657	0.241	-1.317	-0.81	2.345	0.194	1.124	1.54	0.015	-1.584	-1.169	-0.315	-2.103	-1.142	0.808	0.516	-2.068	-1.151	-1.774	-0.797	-0.789
11	108535752	DDX10	-2.262	0.065	0.866	0.293	-0.98	-0.555	-0.134	2.402	-0.811	-0.621	-1.917	0.194	-1.541	0.508	1.179	4.522	-0.638	0.368	0.755	2.689	0.679	2.239	-0.22	-0.365	-0.434	-0.373	-1.86	1.439	-0.024	-0.262	0.225	1.063	1.197	1.263	-0.403	-0.388	-0.098	1.182	0.081	-0.937
X	44732757	KDM6A	-1.182	-0.254	-0.754	-0.019	-1.222	-0.946	0.119	-2.581	-0.202	0.669	-1.208	-0.033	-1.637	-0.688	-1.39	-1.538	-0.413	-1.988	-1.752	-0.987	-0.099	-1.127	-1.318	-0.812	-0.593	-1.057	-0.979	-0.884	-1.842	-0.705	-1.489	-2.35	-1.041	0.365	-1.698	-2.013	-2.23	-1.328	-1.489	-0.253
2	140988992	LRP1B	-0.235	-0.25	-0.193	-0.25	0.118	-0.091	-0.25	-0.221	-0.25	-0.25	-0.25	-0.25	-0.238	-0.207	-0.234	1.539	-0.236	0.68	-0.159	-0.217	-0.209	-0.19	-0.237	-0.239	-0.195	-0.157	-0.232	-0.235	-0.115	-0.25	-0.25	-0.25	-0.25	-0.233	0.295	-0.174	-0.25	1.35	-0.238	-0.245
1	32716840	LCK	-0.602	-0.624	0.643	-0.248	-0.727	0.68	-0.758	-0.557	-0.79	-0.665	-0.256	-0.706	7.729	-0.755	-0.024	-0.638	0.251	0.185	-0.81	0.443	-0.585	-0.087	-0.623	-0.617	-0.508	-0.181	0.345	0.279	1.421	-0.158	0.252	-0.838	-0.58	-0.798	-0.649	0.695	1.967	-0.298	-0.576	-0.65
15	89859534	POLG	-0.888	-0.894	0.05	0.003	-0.054	-1.393	-0.631	0.436	0.281	0.961	-1.773	-1.166	1.973	-0.166	-0.953	-0.568	-1.171	-0.459	2.438	0.173	-0.209	0.202	-0.53	0.788	-1.196	-1.321	0.773	-0.391	-1.913	-1.552	-0.291	-2.6	-0.575	-0.622	-0.29	-2.959	-2.525	-3.165	-1.248	0.029
2	208394461	CREB1	0.043	2.064	1.04	-0.37	0.248	-0.898	-0.714	-2.384	0.232	-1.527	3.341	1.73	-0.378	0.945	0.72	-1.228	0.503	-1.645	-1.034	-0.059	0.882	-0.316	-0.135	2.368	0.673	-0.405	0.169	-0.113	0.577	0.688	-0.299	2.33	-0.28	0.01	-0.182	0.322	0.275	-0.226	1.156	0.021
2	237476430	ACKR3	-0.449	-0.546	-0.319	0.32	-0.273	-0.413	-0.291	8	-0.548	-0.197	0.73	-0.189	-0.475	-0.285	-0.546	-0.581	0.162	2.157	-0.111	-0.402	1.243	-0.038	-0.376	-0.379	0.236	1.982	-0.588	0.344	0.549	-0.299	-0.378	2.677	0.062	-0.458	0.785	0.014	-0.151	8	-0.416	-0.079
14	51186481	NIN	-0.418	-0.297	-0.37	-0.226	0.238	-0.884	-1.442	-0.769	-1.465	-0.154	0.533	0.05	-1.655	-0.664	1.049	3.4	0.544	-0.97	-1.374	-1.035	1.878	-1.555	-1.183	0.165	-0.78	0.036	-0.413	0.065	-1.133	-1.623	-0.945	-1.785	-2.296	-1.011	-1.104	-1.9	-1.45	-1.572	-1.529	-0.108
2	16080686	MYCN	-0.193	-0.024	-0.208	-0.034	-0.191	-0.18	4.482	-0.209	0.055	-0.211	-0.171	-0.019	-0.1	-0.02	-0.198	-0.167	0.09	-0.059	6.101	-0.148	0.551	-0.132	-0.181	-0.183	0.655	0.343	-0.023	-0.087	-0.202	0.012	0.522	-0.198	0.251	-0.197	-0.194	-0.187	-0.192	0.096	-0.214	-0.163
2	204571198	CD28	-0.382	-0.166	-0.909	0.249	-0.269	-0.094	-0.982	-1.125	-0.704	-0.672	-0.226	0.576	2.12	-1.048	-0.441	-0.755	1.921	0.185	-0.889	-0.146	1.666	-0.41	0.062	-0.615	0.439	-0.39	-0.213	0.413	0.784	0.296	0.565	-0.849	-0.939	-1.015	-0.515	3.03	-0.163	-0.766	-0.977	0.361
14	35221937	BAZ1A	0.034	0.893	-0.348	-0.217	-0.913	-0.373	2.736	-0.145	-1.503	-0.538	2.596	-0.802	-1.248	0.691	0.751	1.163	2.231	-1.188	-1.173	-1.787	1.804	-0.812	-1.205	2.329	-0.564	0.818	-0.2	-0.276	-1.259	-0.933	-0.822	-1.176	-1.154	-0.329	-0.263	-1.747	0.987	-0.239	-1.377	-0.109
8	42128820	IKBKB	0.366	4.541	-0.679	-0.736	0.094	0.535	0.946	-0.612	-0.69	-0.674	-0.749	-1.007	-1.037	-0.284	-0.951	-1.41	-0.897	-1.196	-0.169	-0.347	-0.551	-1.209	0.249	0.349	-0.883	-0.163	-0.466	2.457	-0.85	-0.421	-1.202	0.5	-1.098	0.907	-0.322	-1.294	-0.796	-0.519	-0.211	-0.171
1	157543539	FCRL4	-0.561	-0.421	-0.615	-0.407	-0.618	-0.547	-0.455	-0.5	-0.61	-0.638	-0.209	-0.527	-0.593	-0.481	-0.185	-0.604	-0.296	0.107	-0.569	0.059	-0.504	-0.564	-0.514	-0.598	-0.52	0.59	-0.523	-0.192	0.436	-0.575	-0.277	-0.605	-0.61	-0.333	-0.452	-0.522	-0.449	-0.424	-0.492	-0.614
13	28577411	FLT3	-0.686	0.23	-0.249	-0.485	-0.706	-0.585	-0.943	-1.003	-1.002	-1.093	-0.801	-0.382	-0.748	-0.785	-0.383	-1.152	0.909	-0.724	-1.066	0.099	-0.295	-0.87	-0.972	-0.493	-0.227	-0.887	-0.319	0.553	0.153	-0.186	-0.258	-1.094	-1.102	-0.927	-0.968	-0.901	-0.679	-0.724	-0.944	-0.126
13	49280951	CYSLTR2	-0.35	-0.084	0.105	-0.007	-0.579	0.761	-0.561	-0.796	-0.582	-0.781	0.126	-0.3	-0.554	-0.309	0.306	-0.473	1.134	-0.307	-0.226	0.219	0.498	-0.19	-0.816	-0.089	0.248	0.22	-0.399	0.15	1.802	-0.172	0.624	-0.677	-0.918	-0.57	-0.64	-0.249	-0.381	0.495	-0.085	1.087
X	70338406	MED12	-0.36	0.55	-0.388	0.231	0.156	0.652	-0.63	-1.739	0.419	-2.524	-0.389	-0.09	-0.814	-0.763	-0.355	1.36	0.549	-0.598	-0.929	-0.522	1.094	-1.063	0.792	1.397	-1.378	0.92	1.448	-0.764	-2.116	-2.026	-0.475	-2.573	-1.961	-0.346	-1.456	-2.497	-2.314	-2.152	-1.64	-0.366
X	47004268	RBM10	-0.553	0.364	0.327	0.461	1.137	0.571	0.521	0.196	-0.286	3.341	-0.144	0.449	-2.409	-0.655	-0.662	2.127	-0.044	-2.636	0.283	0.812	-2.788	-0.511	0.195	0.523	-0.191	0.73	0.071	0.347	-1.283	-0.99	-0.789	-2.272	-1.142	1.467	-2.793	-2.052	-1.678	-1.41	0.265	-0.377
X	15808595	ZRSR2	-1.907	-1.676	-1.813	-1.387	-1.637	-2.089	-1.138	-2.875	-2.191	-2.026	-1.818	-1.343	-1.987	-1.206	-2.12	-2.521	-1.264	-2.281	-2.626	-1.407	-2.107	-1.676	-1.663	-0.911	-1.226	-1.956	-1.913	-1.183	-2.299	-1.774	-2.159	-3.127	-2.528	-0.326	-2.143	-3.243	-2.879	-2.461	-1.79	-0.888
5	176560026	NSD1	1.631	0.597	-1.836	-1.425	0.34	-0.512	-0.657	-1.932	1.427	-0.801	-1.286	-0.658	-1.419	-0.58	1.435	3.319	-0.247	-1.24	-0.925	0.077	3.603	-0.96	4.668	0.01	-1.027	-0.103	1.416	1.187	-2.328	-1.917	-1.115	-2.781	-1.614	-1.025	0.325	-2.651	-2.553	-2.531	-2.246	-0.033
6	134490384	SGK1	-0.415	0.505	-0.09	-0.42	0.437	-0.935	-0.567	-0.429	-0.425	-0.915	-0.46	-0.6	-0.278	-0.263	-0.335	0.799	-0.404	-0.067	-1.132	-0.753	-0.295	0.968	-0.83	-0.716	-0.469	-0.851	-0.001	0.486	0.094	0.216	0.596	0.155	-0.993	1.114	-0.884	1.038	-0.497	-0.642	-0.637	1.492
7	27233122	HOXA13	-0.182	-0.182	-0.165	-0.182	-0.182	-0.173	-0.182	-0.175	-0.182	1.448	0.328	-0.164	3.6	-0.182	-0.182	-0.149	-0.182	0.054	-0.175	-0.182	-0.182	-0.182	-0.167	-0.083	-0.182	-0.182	0.666	0.111	-0.182	-0.182	0.122	-0.182	8	-0.182	-0.182	0.248	-0.182	0.144	-0.175	-0.182
3	185000729	MAP3K13	3.321	0.138	-0.095	0.151	0.296	-0.389	-1.069	-1.013	-0.384	-0.127	3.222	0.246	-0.749	1.283	1.525	-1.349	-0.999	-1.335	-0.558	-0.781	-0.669	-0.656	1.748	1.242	0.427	-0.924	-0.247	-0.478	-1.224	-0.367	-0.806	-0.446	0.484	-0.76	-0.645	-0.561	-1.128	-1.379	1.925	-0.51
2	225334867	CUL3	0.106	-0.412	1.134	0.219	-0.237	0.487	-0.462	-1.225	1.56	-0.901	-1.365	1.4	0.351	1.768	0.658	0.474	0.755	0.028	0.008	-1.378	2.012	-0.351	0.445	1.26	-0.073	1.904	0.249	-0.778	-1.413	-0.919	-0.342	1.25	-0.783	2.318	-0.473	-1.324	-1.007	1.347	-1.653	-0.697
10	89622870	PTEN	-0.671	0.366	-0.224	-1.067	-0.01	0.475	-1.21	-0.725	1.272	-1.535	-1.344	-1.09	-0.086	-0.253	-1.689	1.843	0.568	-1.423	-1.304	1.309	-0.914	0.751	1.578	-1.108	0.6	-0.612	-0.505	-0.67	-0.679	-0.764	-0.91	-1.025	-1.376	-1.536	0.141	0.63	2.372	-0.071	-0.447	0.69
1	243651535	AKT3	2.21	-0.825	1.472	0.363	-0.311	-0.989	1.324	-0.807	-0.112	-1.141	-0.733	-0.636	-0.626	-0.446	-0.669	2.342	0.255	-0.882	-1.011	-1.037	0.203	-0.626	-0.826	-0.597	0.068	1.127	-0.692	0.178	-0.856	-0.865	-0.716	-1.071	-0.805	-0.45	-0.9	0.613	-0.741	-0.705	1.236	0.237
6	55618443	BMP5	-0.967	-0.278	-0.813	-0.306	-0.157	-0.146	3.274	-1.027	-0.463	0.15	-0.955	2.939	-0.355	1.315	-0.443	0.757	-0.5	-0.57	1.57	-1.005	-0.473	4.171	-0.933	1.457	2.499	0.248	-0.411	-0.464	-0.662	-0.012	-0.578	-0.241	-0.687	-0.261	-0.706	-0.66	-0.678	-0.872	-0.86	0.295
6	139117063	ECT2L	-0.093	-0.152	-0.318	-0.335	-0.301	-0.345	-0.347	-0.341	-0.337	-0.34	-0.247	-0.296	-0.284	-0.266	0.138	-0.329	-0.318	-0.343	-0.329	-0.328	-0.338	-0.346	-0.298	-0.34	0.246	-0.306	-0.276	0.018	-0.351	-0.252	-0.337	-0.343	-0.033	-0.328	-0.321	-0.345	-0.338	-0.309	-0.334	-0.312
10	90750414	FAS	0.446	-0.954	1.787	0.447	-0.77	0.695	-1.359	2.545	-1.15	-0.459	0.116	-0.454	0.149	-0.061	-0.657	-0.397	-0.561	-0.194	-1.281	-0.592	-1.018	1.758	5.145	-0.661	0.074	-1.166	0.224	0.459	1.404	1.689	-0.284	1.04	0.708	-0.963	-0.587	2.052	4.874	-0.528	7.765	0.729
1	78409740	FUBP1	0.558	0.514	0.517	0.721	0.415	0.918	-0.33	1.883	0.123	1.235	-0.499	1.786	-0.793	-0.647	-0.194	4.242	0.132	0.762	-1.043	0.265	0.601	-0.301	0.173	1.541	-0.519	1.033	-0.107	0.365	-0.37	-0.635	0.116	-0.488	0.079	-1.084	0.8	-0.695	0.92	0.11	-2.086	-0.73
4	48137800	TEC	0.634	-0.952	1.441	-0.468	0.026	-0.345	-1.521	-0.668	1.682	-1.103	-0.59	-0.547	-1.41	-0.699	0.284	0.567	-1.137	-0.451	-1.787	1.734	-1.13	0.816	0.002	-0.265	-1.327	-0.593	-1.093	-0.308	-1.344	-0.745	0.987	-0.657	-0.71	0.894	-0.623	-0.058	0.042	-2.055	-1.021	0.77
