CHROMOSOME	GENOME_START	GENE_SYMBOL	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
21	36160098	RUNX1	-0.261	-0.261	-1.156	-0.398	-0.682	-0.531	-0.261	-0.261	-0.261	-0.715	-0.289	-0.261	-0.687	-0.261	-0.528	-0.379	-0.674	-0.999	-0.635	-0.515	-1.768	-0.709	-0.675	-0.786	-0.041	-0.694	-0.589	-0.659	-0.667	-0.112	-0.261	-0.285	-1.14	-0.608	-0.535	-0.21	-0.261	-0.261	-0.261	-0.514
21	42836478	TMPRSS2	-0.261	-0.674	-0.636	-0.261	-0.613	-0.968	-0.615	-0.106	-0.261	-1.092	-0.702	-0.691	-0.665	-0.535	-0.892	-0.012	-0.695	-0.101	-0.665	-0.971	-0.763	-0.078	-0.031	-0.688	-0.683	-0.653	-1.073	-0.673	-0.657	-0.261	-0.136	-0.682	-0.261	-0.603	-0.108	-0.059	-0.261	-0.261	-0.01	-0.011
21	44513066	U2AF1	-0.261	-0.616	-0.261	-0.737	-0.563	-0.953	-1.135	-1.155	-0.111	-0.529	-0.509	-0.261	-0.021	-1.038	-0.707	-0.008	-0.746	-1.647	-0.26	-1.02	-0.096	-0.261	-0.261	-0.261	-1.474	-0.697	-0.261	-0.266	-0.488	-0.396	-0.145	-0.261	-1.09	-0.707	-0.087	-0.705	-0.261	-1.084	-0.064	-0.101
9	110247133	KLF4	1.011	2.392	0.607	-0.504	-0.264	3.121	0.511	5.146	0.786	-0.313	0.015	-0.457	-0.538	1.271	-0.223	-0.63	1.815	0.143	1.279	-0.148	0.954	0.699	0.209	-0.147	0.592	0.524	-0.535	1.117	0.252	-0.778	-0.043	-0.072	1.055	-0.556	-0.322	0.442	0.191	-0.585	-0.356	0.707
7	2945775	CARD11	-0.643	0.311	-0.318	-0.182	-0.699	0.759	-0.284	0.242	-0.451	-0.539	0.798	3.793	-0.452	-0.467	0.64	-0.432	0.254	-0.271	-0.261	-0.667	0.19	-0.725	-0.331	-0.446	1.073	-0.554	-0.611	-0.377	-0.625	-0.54	1.129	-0.458	-0.372	0.432	-0.557	-0.23	0.185	-0.256	-0.168	0.314
6	117609463	ROS1	-0.167	-0.363	0.329	0.255	3.267	-0.415	1.784	-0.292	-0.415	-0.35	-0.151	1.933	-0.415	0.664	-0.279	0.749	-0.018	-0.415	-0.288	-0.361	2.923	-0.123	0.11	0.693	-0.415	0.078	1.273	-0.343	0.773	0.118	0.147	-0.03	0.146	4.287	-0.34	-0.017	0.003	-0.306	1.747	-0.052
7	143050493	FAM131B	-0.407	-0.372	-0.396	0.057	-0.469	0.447	0.771	-0.246	-0.251	-0.41	-0.334	0.043	-0.193	-0.316	-0.087	-0.219	-0.245	0.011	-0.224	-0.332	-0.326	-0.448	-0.341	-0.219	0.128	-0.3	0.07	-0.405	-0.432	0.011	0.489	-0.218	-0.188	0.403	-0.411	-0.139	0.005	0.449	6.921	-0.263
14	66974125	GPHN	1.261	0.214	0.516	2.162	1.779	-0.656	0.213	-0.703	0.71	0.82	0.547	0.061	3.576	-0.432	0.264	2.169	0.521	-0.203	0.997	1.719	1.426	1.871	0.768	1.737	-0.776	2.781	0.63	0.072	-0.168	-2.112	0.597	0.979	1.006	0.192	1.647	0.943	0.196	1.351	-0.29	-0.177
9	21967751	CDKN2A	-0.553	-0.158	-0.568	0.291	-0.361	-0.652	-0.201	-0.343	-0.471	-0.863	-0.9	-0.759	-0.449	-0.713	0.408	-0.039	-0.66	-0.834	-0.655	-0.75	-0.123	-1.001	-0.304	-0.407	-0.361	-0.778	-0.413	-0.914	-0.754	0.888	-0.609	-0.023	-0.58	-0.446	-0.7	-0.37	-0.376	-0.726	0.285	-0.56
5	32124810	GOLPH3	0.744	-0.059	-0.042	0.387	1.359	-1.256	1.248	0.212	-0.192	0.528	-0.497	-0.551	-0.111	2.819	-0.106	4.026	-0.128	-0.795	0.747	1.244	-0.664	0.628	0.791	1.456	-0.73	1.508	-0.397	0.616	1.808	1.468	-0.799	3.547	0.453	-0.249	1.634	1.347	0.234	0.283	-0.349	-0.146
10	8095567	GATA3	-0.778	-0.396	-0.661	-0.156	-0.295	3.878	-0.451	-0.092	0.657	-0.552	-0.721	-0.518	-0.504	-0.774	-0.381	-0.778	-0.254	-0.238	-0.373	-0.634	-0.387	-0.902	-0.294	0.019	0.825	-0.955	-0.911	-0.407	-0.562	-0.106	0.588	-0.275	-0.737	1.349	-0.49	-0.313	0.668	1.016	-0.021	0.438
5	32531739	SUB1	-0.206	-0.55	-0.97	0.882	0.909	-0.155	1.132	-0.196	-0.284	-0.582	-0.43	-0.493	-0.026	-0.871	1.018	8	0.083	-0.154	-0.141	-0.552	-0.033	-0.853	-0.555	2.104	-1.217	0.61	-1.039	0.281	-0.156	0.287	-1.169	0.656	-0.854	0.124	0.206	0.212	0.201	1.131	-0.022	-1.351
10	114206756	VTI1A	0.105	1.18	0.738	-0.296	-2.189	1.106	-0.416	0.963	1.396	0.255	1.212	2.715	-0.019	2.784	0.44	-1.29	1.482	1.126	0.816	1.973	0.003	1.062	0.701	-0.072	-0.115	-1	4.13	1.882	0.33	-1.672	0.368	1.975	-0.586	1.846	0.657	1.454	0.205	1.306	-0.402	0.965
13	103497194	ERCC5	-3.17	0.681	0.184	2.3	0.275	1.452	-1.438	1.011	-0.071	0.086	0.409	-1.653	0.294	0.485	-1.513	0.082	0.62	0.751	-0.233	-0.36	-0.275	-1.056	0.352	0.219	-0.552	-0.576	-2.261	-0.762	0.24	-0.265	-0.537	-2.903	-0.178	-1.238	-0.484	0.328	-0.36	-3.104	-1.017	0.514
3	41236328	CTNNB1	1.406	1.217	-0.395	0.005	-0.323	1.744	0.136	1.193	1.213	0.565	0.592	1.318	0.784	-1.2	1.886	4.895	2.447	2.445	0.581	1.051	0.18	-0.223	0.248	1.836	1.908	0.166	-0.309	1.75	0.341	1.648	1.184	1.775	0.495	0.712	0.87	0.864	1.311	1.463	1.64	1.263
9	5450503	CD274	2.858	0.254	0.132	-0.163	-0.743	1.035	-0.413	0.304	-0.122	0.037	0.575	2.345	-0.411	1.161	2.07	0.189	0.203	0.873	0.521	-0.491	0.269	-0.427	0.091	-0.295	0.348	-0.154	-0.349	-0.232	-0.105	-0.521	1.199	-0.24	1.663	1.404	-0.161	0.509	0.881	0.065	0.427	0.478
3	100428205	TFG	2.393	-0.778	-0.517	0.23	2.164	-1.23	0.024	-1.027	-0.507	0.719	0.13	0.643	-0.259	0.376	-0.068	0.53	-0.613	-0.891	-0.374	-0.337	0.581	2.449	-0.336	0.145	-0.396	1.916	1.615	0.03	-0.111	2.11	-0.803	-0.23	0.84	-0.921	-0.404	-0.13	-0.832	-0.518	-0.577	-0.215
3	32993066	CCR4	-0.338	0.879	0.437	0.009	-0.518	0.297	0.194	0.377	-0.357	0.041	1.084	3.259	-0.113	0.495	1.21	-0.379	1.481	0.445	0.158	-0.312	1.326	0.102	-0.297	-0.116	0.894	-0.508	-0.254	0.084	-0.227	-0.091	1.109	-0.371	-0.309	0.867	-0.213	0.642	0.263	0.021	-0.257	0.562
7	27202054	HOXA9	-0.27	-0.306	-0.36	1.425	-0.554	-0.873	0.367	-0.459	1.586	0.566	-0.503	-0.168	-1.892	-2.089	-0.33	-2.532	0.547	-1.246	-0.232	0.864	0.605	0.45	1.755	-0.307	-1.275	1.809	4.673	-0.813	1.686	0.197	-1.063	-0.83	-0.755	3.712	0.216	0.558	-0.386	0.109	-0.107	0.458
8	57073463	PLAG1	1.698	-0.235	-0.556	-0.749	-0.924	4.248	-0.882	-0.104	-0.504	0.107	-0.508	0.125	-1.173	-0.022	-0.859	-1.057	0.267	0.962	-0.407	-0.625	-0.017	2.117	-0.693	-0.547	-0.467	-0.687	-0.972	0.679	-0.519	-0.626	-0.553	-1.1	-0.118	1.073	-0.599	0.082	2.481	-0.727	-0.506	0.376
9	20341663	MLLT3	0.214	0.309	0.381	0.507	-0.421	0.238	-0.281	0.091	-0.282	1.063	0.112	-1.18	-1.242	2.191	0.209	0.278	0.904	-0.387	0.339	0.501	1.373	-0.956	0.871	-0.061	0.089	0.346	1.681	-0.269	0.951	2.35	0.129	0.215	-0.925	-0.049	0.115	0.505	0.111	-0.463	0.368	0.427
14	96176304	TCL1A	-0.163	0.319	-0.157	0.046	-0.163	-0.136	-0.149	-0.083	-0.158	-0.086	0.672	2.915	-0.163	-0.085	0.072	-0.137	-0.052	-0.134	-0.125	-0.157	-0.088	-0.163	-0.142	-0.141	0.037	-0.151	-0.163	-0.149	-0.146	-0.154	-0.064	-0.139	-0.151	-0.078	-0.156	-0.143	-0.163	-0.12	-0.163	-0.08
9	117782806	TNC	-1.076	1.753	0.694	-0.567	-1.375	0.989	-0.814	1.462	0.757	-0.347	0.876	3.946	-0.726	-0.591	-0.379	-0.869	0.15	1.523	-0.068	-0.666	-0.707	-0.419	-0.586	1.748	1.968	-0.582	-0.58	0.458	0.936	0.084	2.173	0.463	-1.08	0.559	-0.307	0.523	0.556	1.439	1.153	1.559
10	96796530	CYP2C8	-0.432	-0.511	-0.433	-0.011	-0.608	0.113	-0.477	0.322	0.01	-0.272	1.146	-0.36	0.868	0.65	-0.306	-0.67	-0.315	-0.34	0.011	-0.294	0.318	-0.088	0.536	-0.67	-0.255	-0.575	0.277	-0.011	-0.54	-0.126	-0.301	-0.117	-0.622	-0.012	-0.384	-0.568	-0.414	-0.545	-0.284	-0.281
15	45003675	B2M	-0.412	-0.126	0.4	0.195	-0.963	0.51	0.179	1.016	-0.862	0.319	0.144	0.028	-1.272	1.282	1.317	-0.912	-0.201	0.388	-0.315	-1.179	0.697	-0.275	-0.77	-0.384	0.169	1.455	-1.204	-0.085	-0.879	-0.903	0.376	-1.188	0.913	-0.08	-0.651	-0.378	0.35	-0.015	0.313	-0.35
18	42260138	SETBP1	-0.896	0.884	0.707	-0.093	-0.683	-0.008	-0.537	0.843	1.538	0.118	0.354	0.06	1.231	0.989	-0.863	-0.698	1.167	0.852	1.833	0.057	0.081	-0.173	0.821	0.746	0.897	0.551	-0.282	0.132	0.555	-0.63	0.766	0.027	0.471	2.768	1.205	1.147	1.398	-0.159	0.298	1.113
9	100437191	XPA	-1.274	-0.065	0.132	0.92	-1.666	0.906	-0.044	-0.565	0.263	-1.07	0.047	-0.057	-0.48	-0.091	-0.157	-1.377	-0.498	-0.055	-0.735	-0.355	0.031	-0.663	0.003	-0.35	-0.544	-0.017	-1.731	-0.021	0.061	-0.653	-1.447	-1.818	-0.852	0.328	0.943	-0.036	0.012	-0.292	-1.413	-0.409
7	138516126	KIAA1549	-0.18	1.145	0.725	0.894	-0.848	-0.647	0.31	0.102	1.884	0.377	2.951	2.891	1.091	1.125	0.328	-0.769	0.633	-0.347	1.426	1.855	0.004	0.015	3.223	0.588	0.113	-0.281	4.497	-0.135	3.587	-0.25	-0.158	1.465	-0.29	2.21	2.558	3.097	0.199	2.981	-0.078	1.305
6	35420138	FANCE	-1.147	-0.208	-0.862	-1.509	-0.311	1.431	-1.079	-0.141	-0.491	-0.274	-1.035	-0.416	0.011	-0.885	1.366	0.401	0.62	-0.637	-0.853	0.556	0.429	-0.15	0.787	0.326	1.157	-1.938	1.658	-0.992	-1.382	0.368	1.643	0.173	-0.49	0.311	-0.763	-0.834	-1.15	1.465	1.635	0.338
2	158592958	ACVR1	1.029	0.506	0.279	-0.048	0.511	0.694	1.057	2.497	-0.095	-0.661	-0.479	-0.761	-0.059	0.434	-0.038	0.56	0.714	1.52	0.456	0.737	1.131	-0.492	0.418	0.064	1.191	-0.534	-0.983	0.502	0.442	0.797	1.212	1.07	-0.577	1.108	-0.034	0.726	0.96	0.07	2.837	0.727
4	54875956	CHIC2	-0.743	0.332	-0.487	-0.521	0.092	-0.057	0.469	0.334	-1.355	-0.819	0.067	-0.017	-0.57	0.424	-0.438	3.106	0.228	-0.155	-0.929	0.096	1.185	-0.901	0.128	0.531	-0.511	1.1	-1.398	-0.627	0.43	0.896	-0.477	-0.671	0.057	-1.169	-0.811	-0.664	-0.896	-0.214	-0.169	-0.684
3	185000729	MAP3K13	0.611	1.523	0.359	0.258	-0.187	0.393	1.024	2.194	0.409	1.012	1.673	0.167	1.203	2.545	2.417	3.796	1.299	0.382	0.839	0.596	2.614	0.862	0.464	0.287	0.02	-0.223	2.984	0.089	0.75	0.746	0.333	1.022	2.124	1.339	0.396	1.175	0.029	-0.769	1.421	1.673
2	178092323	NFE2L2	0.005	1.918	0.129	-0.177	-1.203	4.076	0.345	0.225	0.505	-0.161	0.107	-0.118	-0.751	2.264	-0.548	-1.101	1.713	4.256	0.437	-0.11	1.053	0.576	0.435	0.192	0.811	0.142	-0.108	3.091	-0.115	0.599	-0.105	0.005	-0.399	0.49	-0.238	0.419	1.443	-0.015	-0.457	0.576
10	123237848	FGFR2	-0.394	-0.187	-0.524	-0.407	-0.635	3.293	-0.132	0.013	0.648	-0.408	-0.707	-0.87	-0.815	-0.629	-0.578	-0.792	0.565	0.449	-0.125	-0.414	-0.259	1.503	-0.284	-0.362	0.76	0.141	-0.852	0.377	-0.546	-0.433	0.307	-0.28	-0.602	0.45	-0.073	0.255	0.921	0.367	0.092	0.368
3	53528683	CACNA1D	-0.534	-0.254	2.427	0.652	1.967	-0.667	1.26	-0.471	-0.162	-0.445	-0.253	0.118	2.301	0.318	0.187	-0.519	-0.363	-0.422	0.835	4.01	-0.319	-0.524	0.009	-0.025	0.48	-0.574	-0.712	-0.554	1.485	-0.244	-0.543	1.262	-0.564	1.491	0.843	0.177	0.431	-0.152	-0.269	-0.199
6	117639374	GOPC	0.138	0.681	1.585	0.832	0.711	1.301	-0.864	0.404	0.955	0.324	0.905	2.036	2.232	0.891	-1.909	3.491	2.279	0.841	1.399	1.56	-0.12	0.443	0.999	0.107	-0.647	1.504	-2.019	0.15	0.806	0.347	-0.402	-0.698	1.283	1.621	0.983	1.51	0.879	0.354	0.486	0.426
18	22641890	ZNF521	-0.452	-0.07	1.155	-0.604	-1.135	-0.306	-0.606	-0.047	-0.167	-0.425	-0.072	2.174	0.557	-0.848	0.52	0.694	-0.438	0.137	-0.026	-0.107	-0.632	-0.271	-0.511	0.056	2.63	0.294	-1.092	-0.292	-0.628	-0.408	1.955	-0.126	0.707	3.814	-0.664	1.043	1.188	0.085	-0.312	0.056
3	158288952	MLF1	-1.323	1.643	-0.065	-0.036	0.451	2.103	-0.371	-0.197	-0.516	-0.721	1.105	4.201	1.451	-0.189	-0.008	1.776	1.321	0.915	0.746	-0.553	1.584	-0.506	-0.254	-0.926	-0.719	-0.605	-1.246	3.621	-0.01	-1.125	-1.085	3.391	0.626	-0.635	-0.334	0.054	0.246	-0.726	-0.871	-0.588
10	118643742	SHTN1	0.403	0.046	-0.053	0.363	-1.432	-0.583	0.784	0.307	0.112	0.773	0.789	-0.176	2.182	3.33	0.092	-1.103	0.026	0.714	0.144	0.984	1.96	1.652	0.986	0.875	-1.314	1.312	3.103	1.009	1.168	-0.447	-0.03	0.425	-0.032	0.409	0.691	1.012	-0.021	0.291	0.149	0.059
7	98475556	TRRAP	0.25	0.468	1.405	-0.33	-0.431	0.38	0.628	0.61	1.192	0.858	1.447	3.437	2.789	2.51	0.677	2.872	1.329	0.581	1.654	1.767	1.335	0.212	2.031	0.048	1.634	0.532	2.074	1.065	1.547	1.161	1.311	0.91	1.269	2.994	1.323	0.863	0.741	0.327	1.553	1.438
10	114710009	TCF7L2	-1.173	0.927	0.754	0.947	-2.021	0.35	-0.78	2.752	0.88	-0.131	0.673	2.691	-1.098	1.081	1.334	-1.411	1.077	-0.245	0.166	0.026	0.589	-0.339	0.595	0.356	0.458	0.693	-0.083	-0.484	0.942	1.735	-0.035	-0.974	-0.073	1.476	0.216	0.582	1.092	0.767	-0.417	2.335
9	97861336	FANCC	0.125	-0.742	-0.674	0.2	-1.675	0.313	0.261	-0.137	0.464	0.094	1.203	4.12	3.755	3.461	-0.023	-0.015	-0.304	-0.485	-0.342	1.214	-0.622	-0.137	0.29	0.541	1.005	1.949	-1.25	0.103	-0.035	0.574	-0.135	0.566	5.005	1.54	1.259	-0.212	-0.265	0.383	-0.469	-0.109
9	136895427	BRD3	-0.28	-0.179	0.469	-0.423	0.198	-0.605	1.013	0.89	0.966	0.318	1.469	3.065	4.244	3.813	1.776	3.379	0.613	-0.725	0.583	1.422	0.223	-0.801	1.037	0.568	0.929	0.895	0.81	-1.06	1.991	2.184	0.586	1.411	2.05	1.347	1.244	0.121	0.045	0.687	1.166	0.508
8	101698044	PABPC1	-0.466	0.402	3.792	2	0.079	0.705	-1.025	0.216	0.313	0.997	2.658	6.814	0.3	2.536	0.691	0.616	1.555	-0.509	1.628	0.515	-0.384	3.862	2.972	1.967	0.582	-0.342	4.092	-1.572	1.271	0.518	-0.257	0.878	-0.573	0.921	1.11	0.275	0.141	2.032	-0.031	-0.303
15	66679155	MAP2K1	1.385	-0.865	0.102	0.436	0.947	-1.184	1.203	0.177	-0.15	0.689	-0.494	-0.448	-0.251	-0.465	1.378	3.2	-0.784	-0.778	-0.49	-0.053	-0.906	1.292	-0.399	-0.009	-0.937	-0.196	-0.147	-0.454	0.168	0.677	0.407	-0.283	1.431	-0.608	-0.212	-0.349	-0.42	-0.276	0.603	-0.45
8	90945564	NBN	1.354	0.778	2.541	0.836	0.719	0.601	-0.151	-0.397	0.462	1.378	2.988	6.403	1.547	5.692	0.506	4.995	1.533	1.023	1.71	1.902	2.145	3.498	1.504	1.545	0.527	1.712	0.284	0.764	0.129	0.554	0.261	0.251	0.229	1.65	1.667	1.834	1.577	1.23	0.216	0.405
8	30891317	WRN	-0.147	0.782	0.245	0.427	-0.145	0.926	-1.209	-0.215	1.623	0.801	-0.717	-0.187	3.205	0.418	-0.806	-0.082	1.989	0.859	0.219	-0.09	-0.596	-0.673	1.864	0.602	-0.342	0.057	-0.55	0.904	-0.672	-0.863	-0.324	0.021	-0.026	2.008	1.843	2.19	1.384	0.083	-0.867	0.883
8	95139399	CDH17	-0.472	0.259	-0.34	3.846	-0.433	0.834	-0.354	-0.179	0.068	-0.302	0.45	2.489	-0.423	3.184	-0.311	-0.438	-0.158	0.058	-0.014	-0.329	-0.154	-0.424	-0.36	3.318	-0.253	1.064	-0.472	0.421	-0.25	-0.283	0.226	-0.346	4.893	0.15	0.018	-0.265	-0.006	0.019	0.065	-0.169
4	55095264	PDGFRA	-0.889	1.93	1.437	-0.471	-1.047	-0.039	-0.936	1.166	-0.691	-0.355	-0.597	-0.11	-0.803	-0.681	-0.79	-0.254	0.561	0.679	-0.191	-0.417	-0.325	-0.535	-0.534	-0.638	0.667	-0.548	-0.664	-0.208	-0.416	-0.648	0.412	-1.059	1.304	1.406	-0.467	1.58	1.301	-0.497	-0.596	1.191
8	113235157	CSMD3	-0.516	1.042	0.844	-0.201	8	0.27	-0.487	0.359	-0.498	-0.182	-0.295	-0.594	-0.57	-0.33	-0.621	-0.389	-0.13	0.01	-0.278	-0.253	-0.458	-0.266	-0.124	-0.123	0.037	-0.413	-0.393	-0.307	-0.421	-0.171	-0.065	-0.459	-0.243	0.318	-0.167	0.724	0.592	-0.438	-0.463	-0.241
8	42752075	HOOK3	-1.376	1.903	3.039	0.702	-0.598	1.464	-0.068	0.539	1.874	-0.032	1.199	7.759	1.814	0.598	-0.803	-1.061	2.16	1.056	0.649	-1.224	-1.076	1.731	0.92	1.767	-0.284	0.69	0.412	0.766	0.278	0.148	-0.12	-0.233	-0.625	2.486	0.335	1.323	1.152	-0.822	-0.798	0.589
8	38127215	NSD3	-0.455	1.097	0.248	-0.054	-0.518	1.529	-1.66	1.042	1.197	0.703	0.771	7.306	2.403	0.785	-1.075	-1.433	1.308	0.388	0.005	-0.675	-1.164	1.716	1.145	0.364	-0.467	-0.213	6.44	0.789	-0.58	1.237	0.52	-1.376	1.397	2.421	0.791	1.745	1.284	-0.661	-0.3	1.172
2	74588281	DCTN1	0.252	-0.774	-0.953	-1.612	0.68	-0.27	1.511	-0.165	-0.422	-0.05	-1.23	-1.384	-0.363	-1.079	0.194	-0.013	-1.809	0.079	-2.776	0.133	-0.167	-1.14	-0.661	0.465	1.74	-1.583	-2.854	-0.44	-0.625	-0.525	1.714	1.772	1.772	-0.249	-0.354	-1.096	0.041	0.076	1.611	0.951
9	95176527	OMD	-0.361	0.154	1.248	-0.354	-0.729	0.004	-0.663	0.296	-0.038	-0.094	-0.329	0.064	-0.578	-0.275	-0.535	-0.226	-0.228	0.673	-0.092	-0.443	-0.323	-0.177	-0.386	-0.484	0.415	-0.443	-0.371	-0.202	-0.613	1.155	-0.136	-0.701	-0.039	0.349	-0.022	0.706	1.602	-0.422	-0.382	-0.184
14	32545320	ARHGAP5	0.364	1.156	1.246	0.227	0.423	2.25	-0.307	0.771	1.063	0.842	0.548	1.987	2.33	2.268	0.212	0.551	2.082	1.453	2.941	2.162	1.819	0.067	1.475	0.997	0.018	1.354	0.091	0.842	1.709	2.641	0.274	-0.076	1.272	2.446	1.355	1.973	2.054	1.927	0.534	0.9
14	95552565	DICER1	-0.234	0.287	0.569	-0.465	-0.366	0.464	-0.229	0.28	0.608	1.084	1.988	2.907	0.355	6.934	-0.726	-0.193	0.084	1.273	0.885	0.594	0.324	1.384	0.352	-0.608	-0.358	0.403	0.451	0.799	0.178	0.083	-0.515	-0.374	0.542	1.681	1.273	1.148	0.472	-0.267	-0.262	0.393
4	153242410	FBXW7	-0.67	0.789	0.374	0.117	-0.713	2.343	-0.847	0.956	1.207	0.295	1.56	2.172	0.619	1.803	0.797	0.4	2.704	0.957	0.944	0.409	1.119	0.054	1.505	0.276	0.403	-0.087	2.333	0.636	0.945	0.308	-0.082	0.419	-0.815	1.085	0.258	1.025	0.765	-0.076	-0.205	0.615
9	4985033	JAK2	-0.326	0.767	0.335	-0.664	-0.929	1.537	-0.824	0.176	-0.127	0.358	0.611	1.684	0.651	1.637	0.506	0.036	1.507	1.895	0.378	-0.113	0.889	0.465	0.051	-0.565	0.637	0.742	-0.918	1.701	-0.248	-0.613	0.801	-0.831	0.637	2.592	0.366	1.132	1.858	0.029	-0.415	0.705
8	108911544	RSPO2	-0.852	0.63	1.236	-0.495	-0.907	-0.189	-0.795	0.768	0.13	0.18	-0.255	-0.895	-0.656	-0.786	-0.883	-0.937	0.055	-0.791	0.038	-0.696	-0.839	0.853	-0.207	-0.45	1.671	-0.45	-0.85	0.271	-0.595	-0.827	-0.124	-0.418	-0.305	-0.207	-0.124	-0.118	-0.289	-0.513	-0.629	0.29
2	190649107	PMS1	0.102	0.727	1.242	1.101	1.584	0.687	-0.774	-1.144	1.977	1.855	1.454	-0.086	2.427	1.714	0.726	0	2.6	0.144	1.31	1.937	0.635	2.005	1.843	0.213	-0.87	0.658	0.871	-0.041	0.3	-0.567	-1.326	-0.916	0.66	0.466	1.273	0.566	-0.294	0.507	-0.773	-0.654
13	20532810	ZMYM2	0.065	0.428	0.478	0.189	-0.348	-0.126	1.338	-0.528	1.854	1.36	2.231	3.788	5.164	4.219	1.118	1.089	0.91	0.378	1.611	1.956	3.135	-0.34	1.484	1.195	-0.04	1.455	2.369	0.761	1.949	2.101	-0.376	0.038	0.814	0.864	0.121	0.745	0.744	-1.028	0.86	0.551
3	195473636	MUC4	-0.415	0.632	-0.441	-0.409	-0.427	6.454	0.248	-0.34	0.171	-0.356	-0.371	-0.454	-0.452	-0.259	0.648	-0.425	0.308	0.141	-0.282	-0.017	0.262	-0.447	-0.137	-0.284	0.407	-0.446	-0.452	-0.196	-0.21	-0.142	1.699	0.449	-0.182	-0.255	-0.325	0.091	0.205	0.03	-0.394	2.077
10	61548521	CCDC6	-0.218	-0.209	1.351	1.969	-0.18	0.575	1.642	0.261	0.549	1.155	1.166	1.056	-0.241	1.137	3.791	4.237	0.454	0.535	1.543	2.831	1.276	0.094	0.032	1.354	0.176	-0.748	0.891	-0.137	3.139	2.681	0.012	2.075	-0.297	1.001	1.791	1.343	0.985	2.002	1.129	0.03
2	237476430	ACKR3	-0.154	0.094	-0.027	-0.505	-0.397	-0.117	-0.092	-0.183	-0.614	-0.65	0.062	1.721	0.423	-0.341	1.537	1.41	0.234	0.464	-0.435	-0.516	-0.358	-0.263	-0.661	-0.186	0.135	0.18	-0.579	-0.096	-0.399	-0.475	-0.22	-0.429	0.231	1.02	-0.661	-0.138	1.76	-0.392	-0.165	0.233
9	87283466	NTRK2	4.762	-0.246	-0.311	-0.52	-0.79	0.625	-0.657	-0.15	-0.019	-0.596	-0.012	1.374	0.12	-0.728	-0.134	-0.139	0.73	1.298	-0.069	-0.008	-0.15	-0.221	-0.528	-0.406	0.696	0.068	-0.787	-0.117	-0.617	-0.358	-0.274	-0.664	0.111	1.787	-0.077	1.278	2.484	-0.127	0.017	1
10	131265448	MGMT	-0.4	-0.52	-0.762	-0.287	0.907	-0.524	-0.315	-0.689	-0.476	-0.764	-0.494	-0.955	-0.948	-0.725	-0.38	-1.094	-0.736	-0.723	-0.525	-0.201	-0.812	-0.516	-0.544	-0.336	-0.843	-0.317	-0.516	-0.971	-0.855	-0.907	-0.955	-0.557	-0.024	-0.79	-0.707	-0.874	-0.845	-0.403	-0.608	-0.85
2	225334867	CUL3	0.6	1.177	-0.38	0.858	1.838	1.375	0.334	-0.791	0.77	1.269	0.693	0.865	1.146	3.787	-1.016	0.68	2.984	0.884	1.823	1.017	1.306	0.429	1.485	0.682	-0.262	2.255	1.468	1.057	0.7	0.853	-0.382	-0.187	0.388	0.893	0.477	1.184	0.781	1.03	-0.942	-0.005
7	13930853	ETV1	-0.205	-0.196	-0.188	-0.203	-0.2	-0.194	-0.216	-0.014	-0.201	0.233	1.113	-0.208	-0.219	3.061	-0.189	-0.215	-0.198	-0.168	-0.205	-0.208	-0.21	-0.217	-0.208	-0.201	-0.197	-0.216	-0.21	-0.204	-0.213	-0.209	-0.193	-0.215	-0.212	-0.112	-0.207	-0.191	-0.191	-0.194	3.429	-0.206
6	106534195	PRDM1	0.514	0.864	0.496	-0.392	-0.535	0.39	0.238	-0.044	-0.593	-0.71	0.176	1.659	0.13	-0.012	1.619	0.432	0.668	0.317	0.098	-0.602	0.111	-0.592	-0.585	-0.285	0.014	-0.296	-0.669	-0.296	-0.605	-0.648	0.2	-0.506	0.128	0.671	-0.503	0.448	1.012	-0.313	-0.441	-0.063
8	1772142	ARHGEF10	1.179	-0.382	-1.035	-0.645	-0.641	-0.616	-1.1	1.164	0.378	0.74	-0.16	-1.837	0.389	-0.55	-0.435	-1.455	-0.031	0.508	-0.731	-0.789	-1.093	-1.102	-0.157	-1.689	-0.359	2.856	-1.83	0.367	-0.687	-1.201	-0.094	-0.972	0.1	0.265	-0.154	0.684	0.234	-1.344	-0.786	0.933
6	18224099	DEK	-0.102	0.607	0.585	1.316	0.592	2.346	-0.113	0.378	0.671	0.336	1.265	5.37	1.207	1.683	0.667	2.807	1.118	1.119	0.649	1.059	0.423	-0.058	0.474	1.603	0.147	0.43	1.574	1.552	0.454	0.977	0.307	-0.434	0.272	1.827	0.86	1.257	1.827	1.877	-0.17	0.071
9	14081842	NFIB	-0.653	0.938	0.507	2.029	-0.111	1.624	-0.457	0.466	1.144	0.685	1.321	-0.704	1.033	3.133	-0.526	-1.587	1.204	0.895	1.056	3.169	-0.448	-0.004	2.24	1.469	0.98	1.546	-1.086	0.027	2.717	0.496	-0.3	0.783	-0.679	1.247	2.313	1.632	0.646	1.901	-0.362	0.633
